2026-03-19T14:55:06.903Z | heartbeat: aruco_pose_streamer | buf= 13
2026-03-19T14:55:07.924Z | heartbeat: aruco_pose_streamer | buf= 14
2026-03-19T14:55:08.949Z | heartbeat: aruco_pose_streamer | buf= 15
2026-03-19T14:55:09.974Z | heartbeat: aruco_pose_streamer | buf= 16
2026-03-19T14:55:11.002Z | heartbeat: aruco_pose_streamer | buf= 17
2026-03-19T14:55:12.026Z | heartbeat: aruco_pose_streamer | buf= 18
2026-03-19T14:55:13.050Z | heartbeat: aruco_pose_streamer | buf= 19
2026-03-19T14:55:14.075Z | heartbeat: aruco_pose_streamer | buf= 20
2026-03-19T14:55:15.099Z | heartbeat: aruco_pose_streamer | buf= 21
2026-03-19T14:55:16.120Z | heartbeat: aruco_pose_streamer | buf= 22
2026-03-19T14:55:17.149Z | heartbeat: aruco_pose_streamer | buf= 23
2026-03-19T14:55:18.172Z | heartbeat: aruco_pose_streamer | buf= 24
2026-03-19T14:55:19.199Z | heartbeat: aruco_pose_streamer | buf= 25
2026-03-19T14:55:20.221Z | heartbeat: aruco_pose_streamer | buf= 26
2026-03-19T14:55:21.250Z | heartbeat: aruco_pose_streamer | buf= 27
2026-03-19T14:55:22.272Z | heartbeat: aruco_pose_streamer | buf= 28
2026-03-19T14:55:23.297Z | heartbeat: aruco_pose_streamer | buf= 29
2026-03-19T14:55:24.324Z | heartbeat: aruco_pose_streamer | buf= 30
2026-03-19T14:55:25.352Z | heartbeat: aruco_pose_streamer | buf= 31
2026-03-19T14:55:26.380Z | heartbeat: aruco_pose_streamer | buf= 32
2026-03-19T14:55:27.404Z | heartbeat: aruco_pose_streamer | buf= 33
2026-03-19T14:55:28.426Z | heartbeat: aruco_pose_streamer | buf= 34
2026-03-19T15:02:46.552Z | heartbeat: aruco_pose_streamer | buf=  1
2026-03-19T15:02:47.574Z | heartbeat: aruco_pose_streamer | buf=  2
2026-03-19T15:02:48.597Z | heartbeat: aruco_pose_streamer | buf=  3
2026-03-19T15:02:49.623Z | heartbeat: aruco_pose_streamer | buf=  4
2026-03-19T15:02:50.649Z | heartbeat: aruco_pose_streamer | buf=  5
2026-03-19T15:02:51.675Z | heartbeat: aruco_pose_streamer | buf=  6
2026-03-19T15:02:52.698Z | heartbeat: aruco_pose_streamer | buf=  7
2026-03-19T15:02:53.720Z | heartbeat: aruco_pose_streamer | buf=  8
2026-03-19T15:02:54.744Z | heartbeat: aruco_pose_streamer | buf=  9
2026-03-19T15:02:55.766Z | heartbeat: aruco_pose_streamer | buf= 10
2026-03-19T15:02:56.789Z | heartbeat: aruco_pose_streamer | buf= 11
2026-03-19T15:02:57.811Z | heartbeat: aruco_pose_streamer | buf= 12
2026-03-19T15:02:58.835Z | heartbeat: aruco_pose_streamer | buf= 13
2026-03-19T15:02:59.858Z | heartbeat: aruco_pose_streamer | buf= 14
2026-03-19T15:03:00.881Z | heartbeat: aruco_pose_streamer | buf= 15
2026-03-19T15:03:01.905Z | heartbeat: aruco_pose_streamer | buf= 16
2026-03-19T15:03:02.932Z | heartbeat: aruco_pose_streamer | buf= 17
2026-03-19T15:03:03.964Z | heartbeat: aruco_pose_streamer | buf= 18
2026-03-19T15:03:04.989Z | heartbeat: aruco_pose_streamer | buf= 19
2026-03-19T15:03:06.011Z | heartbeat: aruco_pose_streamer | buf= 20
2026-03-19T15:03:07.035Z | heartbeat: aruco_pose_streamer | buf= 21
2026-03-19T15:03:08.057Z | heartbeat: aruco_pose_streamer | buf= 22
2026-03-19T15:03:09.082Z | heartbeat: aruco_pose_streamer | buf= 23
